X, Y, Z
8039.66,4879.52,9053.71
8039.46,4873.52,9058.41
8039.28,4867.5,9063.09
8039.14,4861.47,9067.73
8039.03,4855.41,9072.33
8038.95,4849.33,9076.9
8038.91,4843.23,9081.43
8038.91,4837.11,9085.91
8038.95,4830.97,9090.35
8039.03,4824.8,9094.74
8039.15,4818.62,9099.08
8039.32,4812.41,9103.36
8039.53,4806.19,9107.59
8039.8,4799.94,9111.76
8040.11,4793.67,9115.87
8040.47,4787.37,9119.92
8040.88,4781.06,9123.91
8041.33,4774.73,9127.84
8041.82,4768.37,9131.72
8042.35,4762,9135.54
8042.92,4755.6,9139.3
8043.52,4749.19,9143.02
8044.15,4742.76,9146.68
8044.81,4736.31,9150.29
8045.5,4729.83,9153.85
8046.21,4723.35,9157.36
8046.94,4716.84,9160.83
8047.69,4710.31,9164.25
8048.45,4703.77,9167.63
8049.23,4697.21,9170.96
8050.02,4690.63,9174.25
8050.82,4684.04,9177.5
8051.63,4677.43,9180.72
8052.44,4670.81,9183.89
8053.25,4664.17,9187.03
8054.06,4657.51,9190.13
8054.86,4650.84,9193.2
8055.66,4644.15,9196.24
8056.45,4637.45,9199.24
8057.23,4630.74,9202.21
8058,4624.01,9205.16
8058.75,4617.27,9208.07
8059.48,4610.51,9210.96
8060.18,4603.74,9213.82
8060.87,4596.96,9216.66
8061.53,4590.17,9219.48
8062.16,4583.36,9222.27
8062.76,4576.54,9225.05
8063.32,4569.72,9227.8
8063.85,4562.88,9230.54
8064.34,4556.02,9233.26
8064.79,4549.16,9235.96
8065.2,4542.29,9238.65
8065.56,4535.41,9241.32
8065.89,4528.52,9243.98
8066.18,4521.61,9246.61
8066.43,4514.7,9249.23
8066.65,4507.78,9251.83
8066.83,4500.84,9254.41
8066.99,4493.9,9256.96
8067.11,4486.95,9259.49
8067.2,4479.98,9262
8067.26,4473.01,9264.48
8067.3,4466.02,9266.94
8067.31,4459.03,9269.37
8067.3,4452.02,9271.77
8067.27,4445.01,9274.14
8067.21,4437.98,9276.48
8067.14,4430.95,9278.79
8067.04,4423.9,9281.07
8066.94,4416.85,9283.32
8066.81,4409.78,9285.53
8066.67,4402.7,9287.71
8066.52,4395.62,9289.85
8066.36,4388.52,9291.95
8066.19,4381.42,9294.02
8066.01,4374.3,9296.04
8065.82,4367.17,9298.03
8065.63,4360.04,9299.98
8065.43,4352.89,9301.88
8065.23,4345.74,9303.74
8065.03,4338.57,9305.56
8064.83,4331.4,9307.34
8064.63,4324.21,9309.07
8064.42,4317.02,9310.76
8064.22,4309.82,9312.42
8064.01,4302.61,9314.03
8063.8,4295.39,9315.6
8063.59,4288.16,9317.14
8063.38,4280.92,9318.63
8063.16,4273.68,9320.09
8062.95,4266.43,9321.52
8062.74,4259.17,9322.9
8062.52,4251.9,9324.25
8062.31,4244.63,9325.57
8062.09,4237.34,9326.85
8061.87,4230.06,9328.1
8061.66,4222.76,9329.31
8061.44,4215.46,9330.5
8061.22,4208.16,9331.65
8061.01,4200.84,9332.77
8060.79,4193.53,9333.86
8060.57,4186.2,9334.92
8060.36,4178.87,9335.95
8060.14,4171.54,9336.96
8059.92,4164.2,9337.93
8059.71,4156.86,9338.88
8059.49,4149.51,9339.8
8059.28,4142.16,9340.7
8059.07,4134.8,9341.57
8058.85,4127.44,9342.42
8058.64,4120.08,9343.24
8058.43,4112.71,9344.04
8058.22,4105.34,9344.82
8058.02,4097.97,9345.57
8057.81,4090.59,9346.3
8057.6,4083.21,9347.02
8057.4,4075.83,9347.71
8057.2,4068.45,9348.38
8057,4061.07,9349.04
8056.8,4053.68,9349.67
8056.6,4046.29,9350.29
8056.4,4038.9,9350.89
8056.21,4031.51,9351.46
8056.01,4024.12,9352.02
8055.81,4016.72,9352.55
8055.61,4009.33,9353.06
8055.41,4001.93,9353.54
8055.21,3994.54,9354
8055,3987.14,9354.43
8054.79,3979.74,9354.84
8054.58,3972.34,9355.22
8054.36,3964.95,9355.58
8054.14,3957.55,9355.91
8053.92,3950.15,9356.2
8053.69,3942.75,9356.47
8053.45,3935.35,9356.71
8053.21,3927.95,9356.92
8052.96,3920.56,9357.09
8052.71,3913.16,9357.23
8052.44,3905.76,9357.34
8052.17,3898.37,9357.42
8051.89,3890.98,9357.46
8051.6,3883.58,9357.46
8051.31,3876.19,9357.43
8051,3868.8,9357.37
8050.68,3861.41,9357.26
8050.35,3854.02,9357.12
8050.02,3846.64,9356.94
8049.67,3839.25,9356.72
8049.3,3831.87,9356.45
8048.93,3824.49,9356.15
8048.54,3817.11,9355.81
8048.14,3809.74,9355.42
8047.73,3802.37,9354.99
8047.3,3795,9354.51
8046.85,3787.63,9354
8046.4,3780.26,9353.43
8045.92,3772.9,9352.82
8045.43,3765.54,9352.16
8044.93,3758.19,9351.46
8044.4,3750.84,9350.71
8043.86,3743.49,9349.91
8043.3,3736.15,9349.06
8042.71,3728.81,9348.18
8042.1,3721.48,9347.25
8041.46,3714.15,9346.27
8040.8,3706.83,9345.26
8040.11,3699.52,9344.21
8039.38,3692.22,9343.12
8038.63,3684.93,9341.99
8037.83,3677.65,9340.82
8037.01,3670.38,9339.62
8036.14,3663.11,9338.39
8035.24,3655.86,9337.12
8034.29,3648.62,9335.82
8033.3,3641.4,9334.49
8032.27,3634.18,9333.13
8031.19,3626.99,9331.75
8030.06,3619.8,9330.33
8028.88,3612.63,9328.89
8027.65,3605.48,9327.42
8026.37,3598.34,9325.93
8025.03,3591.22,9324.42
8023.64,3584.11,9322.88
8022.19,3577.03,9321.32
8020.68,3569.96,9319.75
8019.1,3562.91,9318.15
8017.47,3555.88,9316.54
8015.77,3548.87,9314.91
8014,3541.89,9313.26
8012.16,3534.92,9311.6
8010.26,3527.97,9309.92
8008.3,3521.05,9308.23
8006.28,3514.15,9306.52
8004.2,3507.26,9304.79
8002.07,3500.4,9303.04
7999.89,3493.56,9301.27
7997.65,3486.73,9299.48
7995.38,3479.93,9297.67
7993.06,3473.15,9295.83
7990.7,3466.38,9293.97
7988.3,3459.63,9292.08
7985.87,3452.91,9290.16
7983.4,3446.19,9288.21
7980.91,3439.5,9286.24
7978.39,3432.83,9284.24
7975.84,3426.17,9282.2
7973.28,3419.53,9280.13
7970.69,3412.91,9278.03
7968.1,3406.3,9275.9
7965.48,3399.71,9273.73
7962.86,3393.14,9271.52
7960.23,3386.58,9269.28
7957.6,3380.04,9266.99
7954.96,3373.51,9264.67
7952.33,3367,9262.31
7949.7,3360.5,9259.9
7947.07,3354.02,9257.46
7944.46,3347.56,9254.96
7941.85,3341.1,9252.43
7939.26,3334.67,9249.85
7936.69,3328.24,9247.22
7934.14,3321.83,9244.54
7931.6,3315.43,9241.82
7929.09,3309.05,9239.05
7926.59,3302.68,9236.24
7924.1,3296.32,9233.38
7921.63,3289.98,9230.48
7919.18,3283.65,9227.54
7916.74,3277.34,9224.56
7914.31,3271.04,9221.53
7911.89,3264.76,9218.47
7909.49,3258.49,9215.37
7907.09,3252.23,9212.23
7904.7,3245.99,9209.05
7902.32,3239.76,9205.84
7899.95,3233.55,9202.59
7897.58,3227.35,9199.31
7895.22,3221.17,9196
7892.87,3215,9192.65
7890.52,3208.85,9189.27
7888.17,3202.71,9185.86
7885.82,3196.59,9182.42
7883.47,3190.48,9178.95
7881.13,3184.39,9175.46
7878.78,3178.31,9171.94
7876.43,3172.25,9168.39
7874.08,3166.21,9164.81
7871.72,3160.18,9161.22
7869.37,3154.16,9157.59
7867,3148.16,9153.95
7864.63,3142.18,9150.29
7862.26,3136.22,9146.6
7859.87,3130.27,9142.89
7857.48,3124.33,9139.17
7855.08,3118.42,9135.42
7852.67,3112.51,9131.66
7850.25,3106.63,9127.88
7847.83,3100.76,9124.07
7845.4,3094.91,9120.25
7842.96,3089.07,9116.41
7840.52,3083.25,9112.54
7838.07,3077.45,9108.66
7835.62,3071.66,9104.76
7833.15,3065.89,9100.83
7830.69,3060.14,9096.89
7828.22,3054.4,9092.93
7825.74,3048.68,9088.94
7823.26,3042.97,9084.94
7820.77,3037.29,9080.91
7818.28,3031.62,9076.87
7815.78,3025.96,9072.8
7813.28,3020.33,9068.71
7810.78,3014.71,9064.6
7808.27,3009.1,9060.47
7805.76,3003.52,9056.32
7803.25,2997.95,9052.15
7800.73,2992.39,9047.96
7798.22,2986.86,9043.74
7795.7,2981.34,9039.51
7793.17,2975.84,9035.25
7790.65,2970.35,9030.97
7788.12,2964.89,9026.67
7785.59,2959.44,9022.35
7783.06,2954.01,9018
7780.53,2948.59,9013.64
7778,2943.19,9009.25
7775.47,2937.81,9004.84
7772.94,2932.45,9000.41
7770.41,2927.1,8995.95
7767.88,2921.77,8991.47
7765.35,2916.46,8986.97
7762.81,2911.17,8982.45
7760.29,2905.9,8977.91
7757.76,2900.64,8973.34
7755.23,2895.4,8968.75
7752.7,2890.17,8964.14
7750.18,2884.97,8959.51
7747.65,2879.78,8954.85
