X, Y, Z
9320.81,4189.13,9275.6
9320.93,4182.78,9275.7
9321.04,4176.43,9275.76
9321.13,4170.06,9275.79
9321.22,4163.69,9275.77
9321.31,4157.32,9275.71
9321.38,4150.94,9275.61
9321.45,4144.55,9275.48
9321.51,4138.16,9275.3
9321.56,4131.77,9275.09
9321.61,4125.37,9274.85
9321.65,4118.97,9274.57
9321.69,4112.57,9274.25
9321.72,4106.17,9273.9
9321.76,4099.76,9273.52
9321.79,4093.36,9273.1
9321.81,4086.95,9272.65
9321.84,4080.55,9272.17
9321.86,4074.14,9271.67
9321.88,4067.74,9271.13
9321.91,4061.34,9270.56
9321.93,4054.94,9269.96
9321.95,4048.54,9269.34
9321.98,4042.14,9268.69
9322.01,4035.75,9268.02
9322.04,4029.37,9267.32
9322.07,4022.98,9266.59
9322.11,4016.6,9265.84
9322.16,4010.23,9265.07
9322.2,4003.86,9264.27
9322.26,3997.5,9263.46
9322.32,3991.15,9262.62
9322.38,3984.8,9261.76
9322.45,3978.46,9260.88
9322.53,3972.13,9259.99
9322.61,3965.8,9259.07
9322.7,3959.48,9258.13
9322.79,3953.16,9257.17
9322.88,3946.85,9256.19
9322.98,3940.55,9255.2
9323.08,3934.25,9254.18
9323.19,3927.96,9253.15
9323.3,3921.67,9252.09
9323.41,3915.39,9251.02
9323.53,3909.12,9249.94
9323.64,3902.85,9248.83
9323.76,3896.58,9247.71
9323.89,3890.32,9246.57
9324.01,3884.07,9245.41
9324.14,3877.82,9244.23
9324.26,3871.58,9243.04
9324.39,3865.34,9241.83
9324.52,3859.1,9240.61
9324.65,3852.87,9239.37
9324.78,3846.65,9238.12
9324.91,3840.43,9236.85
9325.04,3834.21,9235.56
9325.17,3828,9234.27
9325.3,3821.79,9232.95
9325.42,3815.59,9231.62
9325.55,3809.39,9230.28
9325.67,3803.2,9228.92
9325.8,3797,9227.55
9325.92,3790.82,9226.17
9326.04,3784.63,9224.77
9326.15,3778.45,9223.36
9326.27,3772.28,9221.94
9326.38,3766.1,9220.5
9326.49,3759.93,9219.06
9326.59,3753.77,9217.6
9326.69,3747.6,9216.13
9326.79,3741.44,9214.65
9326.88,3735.28,9213.15
9326.97,3729.13,9211.65
9327.05,3722.98,9210.13
9327.13,3716.83,9208.6
9327.21,3710.68,9207.07
9327.27,3704.54,9205.52
9327.34,3698.4,9203.96
9327.39,3692.26,9202.4
9327.44,3686.12,9200.82
9327.49,3679.98,9199.24
9327.52,3673.85,9197.64
9327.55,3667.72,9196.04
9327.58,3661.59,9194.43
9327.59,3655.46,9192.81
9327.6,3649.34,9191.18
9327.6,3643.21,9189.55
9327.59,3637.09,9187.91
9327.58,3630.97,9186.26
9327.55,3624.85,9184.6
9327.52,3618.73,9182.94
9327.47,3612.61,9181.26
9327.42,3606.5,9179.59
9327.36,3600.38,9177.91
9327.29,3594.26,9176.22
9327.21,3588.15,9174.52
9327.11,3582.04,9172.82
9327.01,3575.92,9171.12
9326.9,3569.81,9169.41
9326.77,3563.7,9167.69
9326.63,3557.59,9165.97
9326.49,3551.48,9164.25
9326.32,3545.37,9162.52
9326.15,3539.25,9160.79
9325.97,3533.14,9159.06
9325.77,3527.03,9157.32
9325.56,3520.92,9155.58
9325.34,3514.81,9153.83
9325.1,3508.7,9152.08
9324.86,3502.59,9150.32
9324.6,3496.48,9148.56
9324.33,3490.38,9146.79
9324.05,3484.27,9145.02
9323.76,3478.17,9143.24
9323.45,3472.07,9141.45
9323.14,3465.97,9139.65
9322.81,3459.87,9137.84
9322.47,3453.78,9136.03
9322.12,3447.69,9134.2
9321.76,3441.6,9132.37
9321.39,3435.52,9130.52
9321.01,3429.44,9128.67
9320.62,3423.36,9126.8
9320.22,3417.29,9124.93
9319.81,3411.22,9123.04
9319.39,3405.16,9121.14
9318.95,3399.1,9119.22
9318.51,3393.05,9117.29
9318.06,3387,9115.35
9317.6,3380.96,9113.4
9317.13,3374.92,9111.43
9316.65,3368.9,9109.44
9316.16,3362.87,9107.44
9315.66,3356.85,9105.43
9315.16,3350.84,9103.4
9314.64,3344.84,9101.35
9314.11,3338.85,9099.28
9313.58,3332.86,9097.2
9313.04,3326.88,9095.1
9312.49,3320.9,9092.98
9311.93,3314.94,9090.84
9311.36,3308.98,9088.68
9310.79,3303.04,9086.5
9310.2,3297.1,9084.31
9309.61,3291.17,9082.09
9309.01,3285.25,9079.85
9308.41,3279.34,9077.59
9307.79,3273.44,9075.3
9307.17,3267.55,9073
9306.54,3261.67,9070.67
9305.91,3255.8,9068.32
9305.27,3249.94,9065.94
9304.62,3244.09,9063.54
9303.96,3238.26,9061.12
9303.3,3232.43,9058.67
9302.63,3226.62,9056.2
9301.96,3220.82,9053.7
9301.28,3215.03,9051.17
9300.59,3209.25,9048.62
9299.89,3203.49,9046.04
9299.19,3197.73,9043.43
9298.49,3192,9040.79
9297.78,3186.27,9038.13
9297.06,3180.56,9035.43
9296.34,3174.86,9032.71
9295.61,3169.18,9029.96
9294.88,3163.51,9027.18
9294.14,3157.86,9024.36
9293.4,3152.22,9021.52
9292.65,3146.59,9018.64
9291.9,3140.98,9015.73
9291.14,3135.39,9012.79
9290.38,3129.81,9009.82
9289.62,3124.25,9006.81
9288.85,3118.7,9003.77
9288.07,3113.17,9000.7
9287.28,3107.66,8997.6
9286.49,3102.16,8994.47
9285.69,3096.68,8991.3
9284.88,3091.22,8988.11
9284.06,3085.78,8984.88
9283.23,3080.35,8981.63
9282.39,3074.94,8978.35
9281.54,3069.55,8975.04
9280.68,3064.18,8971.7
9279.8,3058.83,8968.34
9278.91,3053.5,8964.95
