X, Y, Z
8443.73,5330.8,8403.9
8445.93,5325.15,8409.55
8448.04,5319.44,8415.17
8450.05,5313.67,8420.77
8451.98,5307.84,8426.34
8453.82,5301.95,8431.89
8455.58,5296.01,8437.42
8457.25,5290.02,8442.92
8458.85,5283.97,8448.4
8460.36,5277.87,8453.85
8461.8,5271.72,8459.28
8463.16,5265.52,8464.69
8464.45,5259.27,8470.07
8465.67,5252.98,8475.43
8466.82,5246.64,8480.77
8467.9,5240.25,8486.08
8468.92,5233.83,8491.38
8469.87,5227.36,8496.64
8470.76,5220.85,8501.89
8471.59,5214.3,8507.12
8472.36,5207.72,8512.32
8473.07,5201.1,8517.51
8473.74,5194.44,8522.67
8474.34,5187.75,8527.81
8474.9,5181.03,8532.93
8475.41,5174.27,8538.03
8475.87,5167.49,8543.1
8476.29,5160.68,8548.16
8476.66,5153.84,8553.2
8476.99,5146.97,8558.21
8477.28,5140.08,8563.21
8477.53,5133.17,8568.19
8477.75,5126.23,8573.14
8477.94,5119.27,8578.08
8478.09,5112.3,8583
8478.21,5105.3,8587.9
8478.3,5098.29,8592.78
8478.37,5091.26,8597.64
8478.41,5084.22,8602.48
8478.43,5077.16,8607.31
8478.43,5070.09,8612.12
8478.41,5063.01,8616.91
8478.37,5055.92,8621.68
8478.31,5048.83,8626.43
8478.25,5041.72,8631.17
8478.17,5034.62,8635.88
8478.08,5027.5,8640.58
8477.98,5020.38,8645.27
8477.88,5013.26,8649.94
8477.77,5006.14,8654.59
8477.65,4999.01,8659.22
8477.53,4991.88,8663.83
8477.4,4984.74,8668.43
8477.26,4977.6,8673.01
8477.13,4970.45,8677.57
8476.99,4963.3,8682.11
8476.84,4956.15,8686.64
8476.7,4948.99,8691.15
8476.55,4941.82,8695.63
8476.4,4934.65,8700.1
8476.25,4927.48,8704.55
8476.11,4920.29,8708.99
8475.96,4913.11,8713.4
8475.81,4905.91,8717.79
8475.67,4898.71,8722.17
8475.53,4891.51,8726.52
8475.39,4884.29,8730.86
8475.26,4877.08,8735.18
8475.13,4869.85,8739.47
8475.01,4862.62,8743.75
8474.89,4855.38,8748.01
8474.78,4848.13,8752.24
8474.68,4840.88,8756.46
8474.58,4833.62,8760.66
8474.49,4826.35,8764.83
8474.42,4819.07,8768.99
8474.35,4811.79,8773.12
8474.29,4804.5,8777.23
8474.24,4797.19,8781.33
8474.2,4789.89,8785.4
8474.18,4782.57,8789.45
8474.17,4775.24,8793.47
8474.17,4767.91,8797.48
8474.18,4760.56,8801.47
8474.21,4753.21,8805.43
8474.26,4745.85,8809.37
8474.32,4738.48,8813.29
8474.39,4731.1,8817.19
8474.49,4723.71,8821.06
8474.6,4716.31,8824.91
8474.73,4708.89,8828.74
8474.87,4701.47,8832.55
8475.04,4694.04,8836.33
8475.23,4686.6,8840.09
8475.44,4679.15,8843.83
8475.67,4671.69,8847.55
8475.92,4664.21,8851.24
8476.19,4656.73,8854.91
8476.49,4649.23,8858.55
8476.81,4641.72,8862.17
8477.15,4634.21,8865.77
8477.52,4626.67,8869.34
8477.92,4619.13,8872.89
8478.34,4611.58,8876.41
8478.79,4604.01,8879.91
8479.26,4596.43,8883.39
8479.76,4588.84,8886.84
8480.28,4581.24,8890.26
8480.82,4573.63,8893.67
8481.38,4566,8897.05
8481.96,4558.36,8900.4
8482.56,4550.71,8903.73
8483.18,4543.05,8907.04
8483.8,4535.38,8910.32
8484.44,4527.69,8913.58
8485.1,4519.99,8916.81
8485.76,4512.28,8920.02
