X, Y, Z
8499.93,4151.12,9534.18
8500.41,4143.4,9535.06
8500.92,4135.68,9535.88
8501.48,4127.96,9536.66
8502.08,4120.23,9537.38
8502.71,4112.5,9538.06
8503.38,4104.77,9538.69
8504.09,4097.03,9539.26
8504.83,4089.3,9539.79
8505.61,4081.56,9540.27
8506.42,4073.82,9540.7
8507.25,4066.07,9541.09
8508.12,4058.33,9541.42
8509.01,4050.58,9541.71
8509.92,4042.83,9541.96
8510.86,4035.08,9542.15
8511.82,4027.33,9542.31
8512.81,4019.57,9542.41
8513.81,4011.81,9542.47
8514.83,4004.06,9542.49
8515.86,3996.3,9542.46
8516.91,3988.54,9542.39
8517.98,3980.77,9542.27
8519.05,3973.01,9542.12
8520.14,3965.24,9541.92
8521.23,3957.48,9541.67
8522.33,3949.71,9541.39
8523.44,3941.94,9541.06
8524.55,3934.17,9540.69
8525.67,3926.4,9540.28
8526.79,3918.63,9539.83
8527.9,3910.86,9539.34
8529.02,3903.09,9538.81
8530.13,3895.31,9538.24
8531.23,3887.54,9537.63
8532.33,3879.76,9536.99
8533.43,3871.99,9536.3
8534.51,3864.21,9535.58
8535.58,3856.44,9534.82
8536.64,3848.66,9534.02
8537.69,3840.88,9533.19
8538.72,3833.11,9532.32
8539.74,3825.33,9531.41
8540.74,3817.55,9530.47
8541.72,3809.78,9529.49
8542.67,3802,9528.48
8543.61,3794.22,9527.43
8544.52,3786.45,9526.35
8545.4,3778.67,9525.23
8546.26,3770.9,9524.08
8547.09,3763.12,9522.9
8547.89,3755.35,9521.69
8548.66,3747.57,9520.44
8549.4,3739.8,9519.16
8550.1,3732.03,9517.85
8550.78,3724.26,9516.51
8551.42,3716.5,9515.13
8552.02,3708.74,9513.72
8552.59,3700.98,9512.28
8553.13,3693.23,9510.8
8553.63,3685.48,9509.3
8554.09,3677.74,9507.76
8554.52,3670.01,9506.19
8554.9,3662.28,9504.58
8555.25,3654.56,9502.95
8555.56,3646.84,9501.28
8555.83,3639.14,9499.58
8556.06,3631.44,9497.84
8556.24,3623.75,9496.08
8556.38,3616.07,9494.28
8556.48,3608.4,9492.45
8556.54,3600.74,9490.59
8556.55,3593.1,9488.7
8556.52,3585.46,9486.77
8556.44,3577.84,9484.81
8556.31,3570.23,9482.82
8556.14,3562.63,9480.8
8555.92,3555.04,9478.75
8555.65,3547.47,9476.66
8555.33,3539.92,9474.54
8554.96,3532.38,9472.39
8554.54,3524.85,9470.21
8554.07,3517.34,9468
8553.54,3509.85,9465.75
8552.97,3502.37,9463.48
8552.33,3494.91,9461.17
8551.65,3487.47,9458.83
8550.91,3480.05,9456.46
8550.12,3472.65,9454.05
8549.26,3465.27,9451.62
8548.35,3457.9,9449.15
8547.39,3450.56,9446.65
8546.36,3443.24,9444.12
8545.28,3435.94,9441.56
8544.13,3428.66,9438.97
8542.93,3421.4,9436.34
8541.66,3414.17,9433.69
8540.33,3406.96,9431
8538.94,3399.78,9428.28
8537.49,3392.61,9425.53
8535.97,3385.48,9422.75
8534.39,3378.37,9419.93
8532.75,3371.28,9417.09
8531.05,3364.22,9414.21
8529.3,3357.18,9411.31
8527.51,3350.16,9408.37
8525.66,3343.17,9405.4
8523.78,3336.19,9402.4
8521.86,3329.24,9399.37
8519.9,3322.31,9396.31
8517.92,3315.4,9393.22
8515.9,3308.5,9390.09
8513.87,3301.63,9386.94
8511.81,3294.77,9383.75
8509.74,3287.93,9380.54
8507.65,3281.1,9377.29
8505.56,3274.29,9374.01
8503.46,3267.5,9370.7
8501.36,3260.72,9367.37
8499.26,3253.95,9364
8497.17,3247.2,9360.6
8495.09,3240.46,9357.17
8493.02,3233.73,9353.7
8490.96,3227.02,9350.21
8488.93,3220.31,9346.69
8486.92,3213.62,9343.14
8484.94,3206.93,9339.56
8482.99,3200.25,9335.94
8481.07,3193.58,9332.3
8479.2,3186.92,9328.63
8477.36,3180.27,9324.92
8475.57,3173.62,9321.19
8473.83,3166.98,9317.43
8472.14,3160.34,9313.63
8470.51,3153.71,9309.81
8468.94,3147.08,9305.96
8467.43,3140.46,9302.07
8465.99,3133.84,9298.16
8464.62,3127.22,9294.22
8463.33,3120.6,9290.25
8462.12,3113.98,9286.24
8460.98,3107.36,9282.21
8459.91,3100.75,9278.15
8458.91,3094.13,9274.07
8457.96,3087.52,9269.96
8457.07,3080.91,9265.83
8456.22,3074.31,9261.67
8455.41,3067.71,9257.5
8454.64,3061.12,9253.31
8453.89,3054.53,9249.1
8453.17,3047.95,9244.88
8452.45,3041.37,9240.64
8451.75,3034.8,9236.39
8451.04,3028.25,9232.13
8450.33,3021.69,9227.87
8449.61,3015.15,9223.59
8448.88,3008.62,9219.31
8448.11,3002.1,9215.02
8447.32,2995.59,9210.73
8446.5,2989.1,9206.44
8445.62,2982.61,9202.15
8444.71,2976.14,9197.86
8443.73,2969.69,9193.58
8442.69,2963.24,9189.3
8441.59,2956.81,9185.02
8440.41,2950.4,9180.76
8439.15,2944.01,9176.5
8437.8,2937.63,9172.25
8436.36,2931.27,9168.02
8434.82,2924.92,9163.8
8433.17,2918.6,9159.6
8431.42,2912.3,9155.41
8429.54,2906.01,9151.24
8427.55,2899.75,9147.09
8425.46,2893.5,9142.95
8423.27,2887.28,9138.82
8420.98,2881.08,9134.7
8418.61,2874.9,9130.58
8416.15,2868.74,9126.47
8413.61,2862.61,9122.35
8411,2856.5,9118.24
8408.32,2850.41,9114.12
8405.58,2844.34,9109.99
8402.79,2838.3,9105.85
8399.95,2832.28,9101.7
8397.06,2826.29,9097.54
8394.13,2820.33,9093.35
8391.18,2814.38,9089.15
8388.19,2808.47,9084.92
8385.18,2802.58,9080.67
8382.16,2796.72,9076.39
8379.13,2790.88,9072.08
8376.09,2785.07,9067.73
8373.06,2779.29,9063.36
8370.03,2773.54,9058.94
8367.01,2767.81,9054.48
8364.01,2762.11,9049.98
8361.04,2756.45,9045.43
8358.1,2750.81,9040.83
8355.19,2745.2,9036.18
8352.32,2739.62,9031.48
8349.49,2734.07,9026.73
8346.72,2728.55,9021.91
8344.01,2723.07,9017.03
8341.36,2717.61,9012.09
8338.76,2712.19,9007.09
8336.22,2706.79,9002.04
8333.72,2701.41,8996.95
8331.27,2696.05,8991.8
8328.86,2690.72,8986.62
8326.49,2685.39,8981.4
8324.14,2680.09,8976.16
8321.83,2674.79,8970.88
8319.54,2669.51,8965.59
8317.26,2664.23,8960.28
8315,2658.95,8954.96
8312.75,2653.68,8949.64
8310.51,2648.41,8944.31
8308.27,2643.13,8938.98
8306.03,2637.85,8933.67
8303.78,2632.56,8928.36
8301.52,2627.26,8923.07
8299.24,2621.94,8917.8
8296.94,2616.62,8912.56
8294.62,2611.27,8907.35
8292.28,2605.91,8902.17
8289.9,2600.52,8897.03
8287.48,2595.11,8891.94
8285.03,2589.67,8886.9
8282.52,2584.2,8881.91
8279.97,2578.69,8876.98
8277.37,2573.16,8872.11
8274.72,2567.6,8867.29
8272.02,2562.01,8862.53
8269.27,2556.4,8857.81
8266.47,2550.78,8853.14
8263.63,2545.15,8848.5
8260.74,2539.5,8843.89
8257.81,2533.86,8839.32
8254.85,2528.22,8834.76
8251.84,2522.58,8830.23
8248.79,2516.95,8825.71
8245.71,2511.33,8821.19
8242.58,2505.73,8816.69
8239.43,2500.16,8812.18
8236.24,2494.61,8807.67
8233.02,2489.09,8803.14
8229.77,2483.6,8798.61
8226.5,2478.16,8794.05
8223.19,2472.76,8789.47
8219.86,2467.4,8784.86
8216.5,2462.1,8780.22
8213.12,2456.85,8775.54
8209.71,2451.66,8770.83
8206.29,2446.54,8766.06
8202.85,2441.48,8761.24
8199.38,2436.48,8756.38
8195.9,2431.54,8751.48
8192.4,2426.66,8746.53
8188.89,2421.84,8741.54
8185.36,2417.06,8736.5
8181.82,2412.35,8731.43
8178.26,2407.68,8726.32
8174.69,2403.06,8721.17
8171.11,2398.48,8715.98
8167.52,2393.95,8710.76
8163.91,2389.46,8705.5
8160.3,2385.01,8700.21
8156.68,2380.6,8694.89
8153.06,2376.22,8689.54
8149.43,2371.88,8684.16
8145.79,2367.57,8678.75
8142.15,2363.29,8673.31
8138.5,2359.04,8667.85
8134.86,2354.81,8662.36
8131.21,2350.61,8656.85
8127.56,2346.42,8651.32
8123.91,2342.26,8645.77
8120.26,2338.12,8640.2
8116.61,2333.99,8634.6
8112.97,2329.88,8629
8109.33,2325.77,8623.37
8105.7,2321.68,8617.73
8102.07,2317.6,8612.08
8098.45,2313.52,8606.41
8094.84,2309.44,8600.74
8091.23,2305.37,8595.05
8087.63,2301.29,8589.35
8084.05,2297.22,8583.65
8080.47,2293.14,8577.94
8076.91,2289.05,8572.22
8073.36,2284.96,8566.5
8069.83,2280.85,8560.78
8066.31,2276.73,8555.05
