X, Y, Z
9175.93,2766.16,2656.78
9173.61,2762.07,2661.07
9171.3,2757.98,2665.37
9168.98,2753.9,2669.67
9166.67,2749.82,2673.97
9164.36,2745.75,2678.28
9162.05,2741.67,2682.6
9159.75,2737.59,2686.91
9157.46,2733.51,2691.23
9155.17,2729.43,2695.56
9152.9,2725.34,2699.89
9150.63,2721.26,2704.22
9148.37,2717.16,2708.55
9146.13,2713.07,2712.89
9143.9,2708.96,2717.22
9141.69,2704.85,2721.56
9139.49,2700.74,2725.9
9137.31,2696.61,2730.25
9135.14,2692.48,2734.59
9133,2688.34,2738.94
9130.86,2684.19,2743.29
9128.75,2680.03,2747.64
9126.65,2675.87,2751.99
9124.56,2671.71,2756.34
9122.48,2667.54,2760.7
9120.42,2663.36,2765.06
9118.37,2659.18,2769.42
9116.33,2655,2773.78
9114.3,2650.82,2778.14
9112.28,2646.63,2782.51
9110.27,2642.44,2786.88
9108.27,2638.25,2791.25
9106.27,2634.06,2795.63
9104.29,2629.87,2800
9102.31,2625.67,2804.38
9100.34,2621.48,2808.77
9098.37,2617.29,2813.15
9096.4,2613.11,2817.54
9094.44,2608.92,2821.94
9092.49,2604.74,2826.33
9090.54,2600.56,2830.73
9088.58,2596.39,2835.13
9086.64,2592.22,2839.54
9084.69,2588.05,2843.94
9082.74,2583.89,2848.36
9080.79,2579.74,2852.77
9078.84,2575.59,2857.19
9076.89,2571.45,2861.62
9074.93,2567.31,2866.04
9072.98,2563.19,2870.47
9071.02,2559.07,2874.91
9069.05,2554.96,2879.35
9067.08,2550.87,2883.79
9065.11,2546.78,2888.24
9063.12,2542.7,2892.69
9061.14,2538.63,2897.15
9059.14,2534.58,2901.61
9057.13,2530.53,2906.07
9055.12,2526.5,2910.54
9053.1,2522.49,2915.02
9051.07,2518.48,2919.5
9049.02,2514.49,2923.98
9046.97,2510.52,2928.47
9044.9,2506.56,2932.96
9042.82,2502.62,2937.46
9040.73,2498.69,2941.97
9038.62,2494.78,2946.48
9036.5,2490.89,2950.99
9034.36,2487.01,2955.51
9032.21,2483.15,2960.04
9030.04,2479.31,2964.57
9027.85,2475.49,2969.1
9025.64,2471.7,2973.65
9023.42,2467.92,2978.19
9021.18,2464.16,2982.75
9018.91,2460.42,2987.31
9016.63,2456.71,2991.87
9014.33,2453.01,2996.45
9012,2449.34,3001.02
9009.65,2445.7,3005.61
9007.28,2442.08,3010.2
9004.88,2438.48,3014.79
9002.46,2434.91,3019.4
9000.02,2431.36,3024.01
8997.55,2427.84,3028.62
8995.05,2424.34,3033.24
8992.53,2420.87,3037.87
8989.98,2417.43,3042.51
8987.41,2414.01,3047.15
8984.81,2410.62,3051.8
8982.19,2407.25,3056.45
8979.54,2403.91,3061.11
8976.87,2400.58,3065.77
8974.18,2397.28,3070.44
8971.46,2394,3075.11
8968.73,2390.74,3079.79
8965.97,2387.5,3084.47
8963.19,2384.29,3089.16
8960.39,2381.09,3093.85
8957.57,2377.9,3098.54
8954.73,2374.74,3103.24
8951.88,2371.59,3107.94
8949,2368.46,3112.64
8946.11,2365.35,3117.35
8943.2,2362.25,3122.06
8940.27,2359.17,3126.77
8937.33,2356.1,3131.48
8934.37,2353.04,3136.19
8931.4,2350,3140.91
8928.41,2346.97,3145.63
8925.41,2343.95,3150.34
8922.39,2340.94,3155.06
8919.36,2337.95,3159.78
8916.32,2334.96,3164.5
8913.26,2331.98,3169.22
8910.19,2329.01,3173.94
8907.11,2326.05,3178.66
8904.02,2323.1,3183.38
8900.92,2320.15,3188.1
8897.81,2317.21,3192.82
8894.7,2314.27,3197.54
8891.57,2311.34,3202.25
8888.43,2308.42,3206.96
8885.29,2305.5,3211.68
8882.14,2302.58,3216.39
8878.98,2299.66,3221.09
8875.81,2296.75,3225.8
8872.64,2293.83,3230.5
8869.46,2290.92,3235.2
8866.28,2288.01,3239.9
8863.1,2285.1,3244.59
8859.91,2282.19,3249.28
8856.72,2279.27,3253.96
8853.52,2276.36,3258.65
8850.32,2273.44,3263.32
8847.12,2270.51,3268
8843.92,2267.59,3272.66
8840.72,2264.65,3277.33
8837.52,2261.72,3281.98
8834.31,2258.77,3286.64
8831.11,2255.82,3291.28
8827.91,2252.87,3295.92
8824.71,2249.9,3300.56
8821.51,2246.93,3305.19
8818.32,2243.96,3309.81
8815.12,2240.97,3314.43
8811.93,2237.99,3319.05
8808.73,2235,3323.66
8805.54,2232.01,3328.27
8802.35,2229.01,3332.88
8799.17,2226.01,3337.49
8795.98,2223.02,3342.09
8792.79,2220.02,3346.7
8789.61,2217.02,3351.3
8786.43,2214.02,3355.91
8783.25,2211.02,3360.51
8780.07,2208.03,3365.12
8776.9,2205.04,3369.73
8773.72,2202.05,3374.34
8770.55,2199.07,3378.96
8767.38,2196.09,3383.57
8764.21,2193.12,3388.2
8761.04,2190.16,3392.82
8757.88,2187.2,3397.45
8754.71,2184.25,3402.09
8751.55,2181.31,3406.73
8748.39,2178.38,3411.39
8745.24,2175.45,3416.04
8742.08,2172.54,3420.71
8738.93,2169.64,3425.38
8735.78,2166.75,3430.06
8732.63,2163.88,3434.75
8729.48,2161.01,3439.45
8726.33,2158.17,3444.16
8723.19,2155.33,3448.89
8720.05,2152.51,3453.62
8716.91,2149.71,3458.36
8713.77,2146.92,3463.12
8710.64,2144.16,3467.89
8707.51,2141.41,3472.67
8704.38,2138.67,3477.47
8701.25,2135.96,3482.28
8698.13,2133.27,3487.11
8695,2130.6,3491.95
8691.88,2127.95,3496.81
8688.76,2125.32,3501.68
8685.65,2122.71,3506.56
8682.53,2120.13,3511.47
8679.42,2117.56,3516.38
8676.31,2115.02,3521.31
8673.21,2112.51,3526.26
8670.1,2110.01,3531.22
8667,2107.54,3536.19
8663.89,2105.09,3541.18
8660.79,2102.67,3546.18
8657.69,2100.27,3551.19
8654.6,2097.89,3556.22
8651.5,2095.54,3561.26
8648.41,2093.21,3566.31
8645.31,2090.91,3571.38
8642.22,2088.63,3576.46
8639.13,2086.38,3581.55
8636.05,2084.16,3586.65
8632.96,2081.96,3591.77
8629.87,2079.78,3596.9
8626.79,2077.64,3602.03
8623.71,2075.52,3607.19
8620.62,2073.43,3612.35
8617.54,2071.36,3617.52
8614.46,2069.33,3622.71
8611.38,2067.32,3627.91
8608.3,2065.34,3633.11
8605.23,2063.39,3638.33
8602.15,2061.46,3643.56
8599.07,2059.57,3648.8
8596,2057.71,3654.05
8592.92,2055.87,3659.31
8589.85,2054.06,3664.58
8586.78,2052.29,3669.86
8583.7,2050.55,3675.15
8580.63,2048.83,3680.45
8577.56,2047.15,3685.76
8574.49,2045.5,3691.07
8571.42,2043.88,3696.4
8568.34,2042.29,3701.73
8565.27,2040.73,3707.08
8562.2,2039.21,3712.43
8559.13,2037.71,3717.79
8556.06,2036.25,3723.16
8552.99,2034.83,3728.54
8549.92,2033.43,3733.92
8546.85,2032.07,3739.31
8543.77,2030.75,3744.71
8540.7,2029.46,3750.12
8537.63,2028.2,3755.54
8534.56,2026.98,3760.96
8531.49,2025.78,3766.39
8528.41,2024.63,3771.82
8525.34,2023.5,3777.26
8522.26,2022.41,3782.71
8519.19,2021.35,3788.16
8516.11,2020.32,3793.62
8513.03,2019.32,3799.09
8509.95,2018.35,3804.56
8506.87,2017.41,3810.03
8503.79,2016.51,3815.52
8500.71,2015.63,3821
8497.63,2014.78,3826.49
8494.54,2013.97,3831.99
8491.45,2013.18,3837.49
8488.37,2012.42,3842.99
8485.28,2011.69,3848.5
8482.18,2010.98,3854.01
8479.09,2010.31,3859.52
8475.99,2009.66,3865.04
8472.9,2009.04,3870.56
8469.8,2008.44,3876.08
8466.69,2007.88,3881.61
8463.59,2007.33,3887.14
8460.48,2006.82,3892.67
8457.37,2006.33,3898.2
8454.26,2005.86,3903.74
8451.15,2005.42,3909.27
8448.03,2005,3914.81
8444.91,2004.61,3920.35
8441.79,2004.24,3925.89
8438.66,2003.9,3931.43
8435.53,2003.57,3936.98
8432.4,2003.28,3942.52
8429.26,2003,3948.06
8426.13,2002.74,3953.6
8422.98,2002.51,3959.15
8419.84,2002.3,3964.69
8416.69,2002.11,3970.23
8413.54,2001.94,3975.77
8410.38,2001.79,3981.32
8407.22,2001.66,3986.86
8404.06,2001.56,3992.39
8400.89,2001.47,3997.93
8397.72,2001.4,4003.47
8394.54,2001.35,4009
8391.36,2001.32,4014.53
8388.18,2001.3,4020.06
8384.99,2001.31,4025.59
8381.8,2001.33,4031.11
8378.6,2001.37,4036.63
8375.4,2001.42,4042.15
8372.19,2001.5,4047.67
8368.98,2001.58,4053.18
8365.77,2001.69,4058.69
8362.55,2001.81,4064.19
8359.32,2001.95,4069.69
8356.09,2002.1,4075.19
8352.85,2002.26,4080.68
8349.61,2002.44,4086.17
8346.36,2002.64,4091.65
8343.11,2002.85,4097.13
8339.85,2003.07,4102.6
8336.59,2003.3,4108.07
8333.32,2003.55,4113.53
8330.05,2003.81,4118.99
8326.77,2004.08,4124.44
8323.48,2004.36,4129.88
8320.19,2004.66,4135.32
8316.89,2004.96,4140.75
8313.58,2005.28,4146.17
8310.27,2005.61,4151.59
8306.96,2005.94,4157
8303.63,2006.29,4162.4
8300.3,2006.65,4167.79
8296.97,2007.01,4173.18
8293.62,2007.39,4178.56
8290.28,2007.77,4183.93
8286.92,2008.16,4189.29
8283.56,2008.56,4194.65
8280.19,2008.97,4200
8276.81,2009.39,4205.34
8273.43,2009.81,4210.67
8270.05,2010.25,4216
8266.66,2010.69,4221.32
8263.26,2011.14,4226.64
8259.86,2011.6,4231.95
8256.46,2012.06,4237.26
8253.05,2012.54,4242.56
8249.64,2013.02,4247.85
8246.22,2013.51,4253.14
8242.8,2014.01,4258.43
8239.38,2014.52,4263.71
8235.95,2015.03,4268.99
8232.53,2015.56,4274.26
8229.09,2016.09,4279.53
8225.66,2016.63,4284.8
8222.22,2017.17,4290.07
8218.79,2017.73,4295.33
8215.35,2018.29,4300.59
8211.91,2018.86,4305.85
8208.46,2019.43,4311.11
8205.02,2020.02,4316.37
8201.58,2020.61,4321.62
8198.13,2021.21,4326.88
8194.69,2021.82,4332.13
8191.24,2022.43,4337.39
8187.8,2023.06,4342.64
8184.35,2023.69,4347.9
8180.91,2024.33,4353.15
8177.47,2024.97,4358.41
8174.02,2025.62,4363.66
8170.58,2026.28,4368.92
8167.14,2026.95,4374.18
8163.71,2027.62,4379.45
8160.27,2028.3,4384.71
8156.84,2028.99,4389.98
8153.41,2029.69,4395.25
8149.98,2030.39,4400.52
8146.55,2031.1,4405.8
8143.13,2031.82,4411.08
8139.71,2032.54,4416.36
8136.3,2033.27,4421.65
8132.89,2034.01,4426.94
8129.48,2034.75,4432.24
8126.07,2035.51,4437.54
8122.68,2036.26,4442.85
8119.28,2037.03,4448.16
8115.89,2037.8,4453.48
8112.51,2038.58,4458.81
8109.13,2039.37,4464.14
8105.76,2040.16,4469.48
8102.39,2040.96,4474.82
8099.03,2041.76,4480.17
8095.67,2042.57,4485.53
8092.33,2043.39,4490.9
8088.98,2044.22,4496.27
8085.65,2045.05,4501.66
8082.32,2045.88,4507.05
8079,2046.73,4512.45
8075.69,2047.58,4517.86
8072.38,2048.43,4523.28
8069.09,2049.3,4528.71
8065.8,2050.17,4534.15
