X, Y, Z
8462.25,3503.89,2363.36
8461.45,3496.01,2366.34
8460.59,3488.16,2369.35
8459.67,3480.33,2372.38
8458.69,3472.52,2375.44
8457.64,3464.74,2378.53
8456.52,3456.98,2381.63
8455.33,3449.25,2384.76
8454.07,3441.54,2387.9
8452.73,3433.85,2391.07
8451.32,3426.2,2394.24
8449.82,3418.57,2397.43
8448.25,3410.96,2400.64
8446.6,3403.39,2403.86
8444.88,3395.84,2407.09
8443.08,3388.31,2410.34
8441.22,3380.81,2413.6
8439.29,3373.34,2416.88
8437.29,3365.89,2420.18
8435.22,3358.46,2423.49
8433.1,3351.06,2426.82
8430.91,3343.69,2430.17
8428.66,3336.34,2433.53
8426.36,3329.01,2436.91
8424,3321.71,2440.31
8421.59,3314.43,2443.73
8419.12,3307.18,2447.17
8416.61,3299.95,2450.62
8414.04,3292.74,2454.1
8411.43,3285.55,2457.59
8408.78,3278.39,2461.11
8406.08,3271.25,2464.64
8403.35,3264.14,2468.2
8400.57,3257.04,2471.77
8397.76,3249.97,2475.37
8394.91,3242.92,2478.99
8392.03,3235.89,2482.63
8389.11,3228.88,2486.29
8386.17,3221.89,2489.97
8383.2,3214.93,2493.68
8380.2,3207.98,2497.41
8377.18,3201.06,2501.17
8374.14,3194.16,2504.95
8371.07,3187.27,2508.75
8367.99,3180.41,2512.57
8364.89,3173.57,2516.42
8361.77,3166.74,2520.3
8358.64,3159.94,2524.2
8355.5,3153.15,2528.13
8352.35,3146.39,2532.08
8349.19,3139.64,2536.06
8346.03,3132.91,2540.07
8342.86,3126.2,2544.1
8339.69,3119.51,2548.16
8336.52,3112.83,2552.25
8333.35,3106.17,2556.36
8330.18,3099.54,2560.51
8327.02,3092.91,2564.68
8323.86,3086.31,2568.88
8320.72,3079.72,2573.11
8317.58,3073.15,2577.37
8314.46,3066.6,2581.66
8311.35,3060.06,2585.98
8308.25,3053.54,2590.33
8305.18,3047.03,2594.71
8302.12,3040.54,2599.13
8299.09,3034.07,2603.57
8296.08,3027.61,2608.04
8293.09,3021.17,2612.55
8290.13,3014.74,2617.09
8287.19,3008.33,2621.66
8284.27,3001.93,2626.26
8281.38,2995.55,2630.89
8278.5,2989.18,2635.55
8275.65,2982.83,2640.24
8272.82,2976.49,2644.95
8270,2970.16,2649.7
8267.2,2963.86,2654.47
8264.42,2957.56,2659.27
8261.65,2951.28,2664.09
