X, Y, Z
8754.97,5399.68,3301.03
8758.16,5393.47,3296.96
8761.3,5387.24,3292.87
8764.4,5381.01,3288.75
8767.46,5374.77,3284.61
8770.46,5368.52,3280.45
8773.42,5362.27,3276.27
8776.32,5356.01,3272.07
8779.18,5349.74,3267.86
8781.98,5343.47,3263.62
8784.73,5337.18,3259.37
8787.42,5330.89,3255.1
8790.06,5324.58,3250.82
8792.63,5318.27,3246.52
8795.15,5311.95,3242.2
8797.61,5305.62,3237.87
8800,5299.28,3233.53
8802.33,5292.93,3229.18
8804.6,5286.57,3224.81
8806.8,5280.2,3220.43
8808.93,5273.81,3216.05
8810.99,5267.42,3211.65
8812.98,5261.02,3207.25
8814.9,5254.6,3202.83
8816.75,5248.17,3198.41
8818.52,5241.73,3193.98
8820.21,5235.28,3189.55
8821.83,5228.82,3185.11
8823.37,5222.34,3180.67
8824.83,5215.85,3176.22
8826.2,5209.35,3171.77
8827.5,5202.83,3167.32
8828.71,5196.3,3162.86
8829.84,5189.75,3158.41
8830.9,5183.2,3153.95
8831.88,5176.63,3149.5
8832.8,5170.04,3145.05
8833.64,5163.44,3140.6
8834.41,5156.83,3136.15
8835.12,5150.2,3131.71
8835.77,5143.56,3127.28
8836.35,5136.9,3122.85
8836.88,5130.24,3118.43
8837.35,5123.55,3114.02
8837.77,5116.85,3109.62
8838.14,5110.14,3105.22
8838.46,5103.41,3100.84
8838.73,5096.67,3096.47
8838.95,5089.92,3092.12
8839.14,5083.14,3087.77
8839.28,5076.36,3083.45
8839.39,5069.56,3079.13
8839.46,5062.74,3074.84
8839.5,5055.91,3070.56
8839.51,5049.06,3066.3
8839.48,5042.2,3062.06
8839.44,5035.33,3057.84
8839.37,5028.43,3053.64
8839.27,5021.53,3049.46
8839.16,5014.6,3045.31
8839.03,5007.67,3041.17
8838.89,5000.71,3037.07
8838.73,4993.74,3032.99
8838.57,4986.76,3028.93
8838.39,4979.75,3024.91
8838.21,4972.74,3020.91
8838.03,4965.7,3016.94
8837.84,4958.66,3013
8837.66,4951.59,3009.09
8837.48,4944.51,3005.22
8837.31,4937.41,3001.37
8837.14,4930.3,2997.57
8836.99,4923.17,2993.79
8836.84,4916.02,2990.05
8836.72,4908.86,2986.35
8836.61,4901.68,2982.68
8836.51,4894.48,2979.06
8836.45,4887.26,2975.47
8836.4,4880.03,2971.92
8836.37,4872.79,2968.41
8836.36,4865.53,2964.94
8836.37,4858.25,2961.5
8836.4,4850.96,2958.1
8836.44,4843.65,2954.73
8836.5,4836.33,2951.4
8836.57,4828.99,2948.09
8836.65,4821.65,2944.83
8836.75,4814.29,2941.59
8836.86,4806.91,2938.38
8836.97,4799.53,2935.21
8837.1,4792.13,2932.06
8837.23,4784.72,2928.94
8837.36,4777.3,2925.84
8837.51,4769.87,2922.78
8837.65,4762.43,2919.74
8837.8,4754.97,2916.72
8837.95,4747.51,2913.73
8838.1,4740.04,2910.76
8838.25,4732.56,2907.81
8838.4,4725.08,2904.88
8838.55,4717.58,2901.98
8838.69,4710.08,2899.09
8838.83,4702.57,2896.22
8838.96,4695.05,2893.38
8839.08,4687.53,2890.54
8839.2,4680,2887.73
8839.31,4672.46,2884.93
8839.41,4664.92,2882.15
